routineAssignedTimeStamp,routineServiceNumber
2019-03-04 23:44:08.840,3729
2018-01-06 11:09:46.070,3730
2019-05-26 06:49:00.560,3731
2019-04-10 12:44:02.070,3732
2019-10-20 14:41:45.800,3733
2019-05-23 04:45:46.790,3734
2018-10-09 23:03:48.270,3735
2018-02-01 15:10:54.750,3736
2017-03-10 09:57:56.420,3737
2017-07-07 13:19:11.350,3738
2018-05-03 23:52:59.690,3739
2018-08-30 06:14:34.750,3740
2018-07-09 15:44:25.260,3741
2018-06-27 10:59:30.530,3742
2019-11-02 03:21:23.500,3743
2019-06-17 12:48:07.240,3744
2018-08-30 10:33:45.190,3745
2017-11-22 23:42:14.330,3746
2019-06-16 04:13:29.530,3747
2018-10-16 16:58:12.480,3748
2019-02-19 06:25:48.080,3749
2019-08-02 00:48:51.810,3750
2019-06-19 10:42:10.560,3751
2018-06-08 11:56:52.830,3752
2017-07-13 16:49:13.110,3753
2018-07-16 06:14:24.640,3754
2019-01-20 20:53:58.080,3755
2018-01-19 04:35:26.380,3756
2019-01-23 04:08:54.950,3757
2019-01-13 01:44:14.110,3758
2018-06-24 22:22:41.240,3759
2019-11-12 01:30:37.240,3760
2018-01-02 06:46:38.610,3761
2017-08-06 21:07:08.880,3762
2017-08-15 17:34:58.150,3763
2019-01-08 21:25:21.170,3764
2017-08-09 04:25:29.960,3765
2017-05-13 00:25:03.660,3766
2017-02-08 00:05:40.010,3767
2019-06-27 10:10:56.190,3768
2019-01-31 13:05:26.010,3769
2017-03-30 12:29:17.890,3770
2017-10-13 21:26:06.250,3771
2017-06-13 21:53:44.800,3772
2019-02-25 04:35:12.540,3773
2019-03-21 05:59:49.460,3774
2018-11-02 17:29:40.980,3775
2019-11-07 16:24:47.380,3776
2019-06-30 01:25:39.120,3777
2017-03-21 10:11:39.420,3778
2019-08-04 12:05:37.540,3779
2019-11-05 02:31:03.410,3780
2019-10-13 04:30:59.930,3781
2019-09-02 04:20:43.910,3782
2018-05-17 07:49:52.620,3783
2017-07-04 20:08:00.030,3784
2018-08-07 11:47:35.960,3785
2017-12-04 10:28:15.500,3786
2018-10-15 09:07:48.000,3787
2018-02-11 03:57:22.070,3788
2018-11-03 09:46:20.000,3789
2018-04-12 05:02:18.650,3790
2017-08-12 13:57:33.240,3791
2018-01-21 16:41:47.040,3792
2019-07-08 00:17:53.710,3793
2017-10-19 00:22:53.440,3794
2019-03-31 00:35:50.540,3795
2017-01-29 21:45:32.360,3796
2019-12-15 08:55:56.820,3797
2017-04-26 19:27:23.660,3798
2017-01-14 07:58:30.470,3799
2017-04-29 13:30:01.310,3800
2017-04-09 02:41:32.840,3801
2018-07-06 17:08:43.910,3802
2019-08-26 02:30:27.190,3803
2018-08-06 12:49:22.670,3804
2018-09-24 18:41:30.010,3805
2017-03-05 21:01:56.450,3806
2017-09-09 23:35:34.550,3807
2017-04-20 18:08:01.160,3808
2017-12-22 04:31:30.660,3809
2019-02-23 11:48:31.450,3810
2018-11-14 12:14:22.500,3811
2019-05-21 11:18:16.490,3812
2019-01-24 12:20:40.270,3813
2019-07-17 19:09:26.740,3814
2018-03-06 18:47:55.560,3815
2018-02-16 05:29:54.530,3816
2017-03-14 15:38:13.380,3817
2019-07-15 15:01:42.200,3818
2017-06-26 12:17:38.880,3819
2018-09-18 21:03:13.620,3820
2017-05-17 14:26:21.650,3821
2017-03-13 12:04:01.680,3822
2017-08-29 18:59:07.910,3823
2017-01-13 16:17:39.740,3824
2017-05-06 06:59:17.080,3825
2018-02-20 18:16:58.500,3826
2017-02-06 06:32:28.380,3827
2019-07-04 12:41:45.630,3828
2018-04-18 03:13:41.360,3829
2019-08-04 17:41:43.830,3830
2018-02-19 22:07:38.200,3831
2018-06-05 23:45:43.940,3832
2017-05-08 13:28:44.750,3833
2019-10-20 14:47:57.830,3834
2018-07-16 06:19:56.400,3835
2019-05-06 14:50:03.880,3836
2017-06-05 21:32:00.430,3837
2018-08-29 16:51:53.040,3838
2017-08-06 00:58:37.900,3839
2017-01-10 23:30:00.170,3840
2019-08-17 12:52:05.780,3841
2018-04-17 21:22:20.870,3842
2017-01-04 17:32:57.010,3843
2019-10-31 00:32:08.150,3844
2017-06-28 23:58:31.370,3845
2018-12-09 15:35:54.670,3846
2017-12-31 07:35:33.100,3847
2019-01-16 11:32:37.840,3848
2018-02-24 12:46:54.000,3849
2019-02-22 06:01:50.750,3850
2018-12-30 01:35:07.460,3851
2019-07-18 18:01:55.570,3852
2017-12-21 04:31:54.340,3853
2017-03-30 16:23:59.000,3854
2017-03-22 18:01:33.980,3855
2017-11-08 13:41:34.280,3856
2017-08-10 10:27:37.330,3857
2018-04-10 03:33:48.180,3858
2017-04-04 19:05:34.200,3859
2017-09-06 19:51:50.920,3860
2019-02-22 11:32:20.590,3861
2019-07-13 22:48:55.670,3862
2018-07-05 15:23:09.580,3863
2017-07-09 22:23:25.040,3864
2018-02-15 15:48:57.690,3865
2019-09-21 23:24:30.880,3866
2019-09-27 16:57:16.870,3867
2017-03-19 22:19:05.520,3868
2019-06-28 02:29:34.020,3869
2017-01-09 22:06:41.730,3870
2019-10-16 00:39:44.320,3871
2017-11-18 21:12:42.070,3872
2018-10-24 01:28:19.360,3873
2019-09-06 18:22:31.650,3874
2017-11-27 19:51:41.040,3875
2019-09-24 18:41:58.770,3876
2019-03-25 22:19:49.860,3877
2018-05-23 10:53:49.020,3878
2018-03-13 22:25:20.320,3879
2019-02-17 00:44:35.070,3880
2019-02-14 12:03:35.400,3881
2017-04-08 17:40:09.690,3882
2018-10-14 05:28:48.910,3883
2017-11-29 09:27:47.170,3884
2019-03-28 09:56:55.150,3885
2018-11-13 03:06:17.110,3886
2018-10-20 10:20:33.870,3887
2017-08-16 18:51:07.060,3888
2017-03-17 12:29:59.980,3889
2017-03-12 00:33:57.860,3890
2017-09-29 00:39:46.120,3891
2018-07-13 00:54:32.050,3892
2017-11-15 23:28:14.220,3893
2017-07-01 09:45:30.390,3894
2017-01-26 18:11:15.860,3895
2019-02-01 03:18:52.170,3896
2017-02-12 08:45:57.950,3897
2017-05-24 11:21:22.940,3898
2019-09-30 22:19:45.850,3899
2018-11-08 10:22:51.040,3900
2019-10-04 05:05:24.380,3901
2019-05-27 18:10:51.480,3902
2018-07-10 08:57:18.830,3903
2019-12-19 04:59:44.800,3904
2017-05-01 12:50:49.620,3905
2017-04-28 05:14:10.430,3906
2019-08-18 13:32:47.490,3907
2018-10-17 12:53:12.470,3908
2019-12-02 00:42:50.410,3909
2017-04-25 22:26:47.120,3910
2017-11-06 18:08:58.300,3911
2018-09-12 13:44:53.570,3912
2018-05-16 22:24:35.940,3913
2018-05-29 12:16:06.830,3914
2017-02-02 14:20:50.550,3915
2017-11-04 07:51:17.610,3916
2019-03-14 04:51:29.270,3917
2017-11-24 21:58:14.190,3918
2017-08-18 14:01:02.040,3919
2019-03-12 04:48:26.160,3920
2019-03-24 15:46:05.490,3921
2019-05-19 05:45:40.510,3922
2017-01-28 12:20:52.440,3923
2019-11-09 20:31:12.850,3924
2019-09-15 20:25:44.840,3925
2019-07-06 20:54:16.600,3926
2018-04-14 10:46:47.680,3927
2018-03-07 20:30:01.660,3928
2018-03-22 23:59:12.430,3929
2018-05-23 15:49:19.890,3930
2018-12-29 18:16:04.780,3931
2018-06-26 07:27:45.780,3932
2018-05-06 09:38:31.340,3933
2019-01-11 15:07:27.990,3934
2017-01-13 23:53:34.480,3935
2018-03-28 06:33:40.490,3936
2019-09-23 07:30:08.340,3937
2018-11-16 13:32:20.080,3938
2017-08-31 09:19:34.930,3939
2017-12-08 12:05:21.800,3940
2017-02-22 03:24:34.470,3941
2018-02-16 18:04:33.810,3942
2018-06-20 04:31:24.660,3943
2018-04-29 01:43:49.660,3944
2019-05-31 19:49:49.040,3945
2018-01-23 12:26:37.520,3946
2019-05-12 02:14:05.430,3947
2018-12-21 16:24:08.830,3948
2019-01-17 22:35:40.620,3949
2017-08-04 17:29:44.140,3950
2017-07-23 17:34:47.900,3951
2017-01-27 21:10:37.030,3952
2019-08-12 18:35:53.690,3953
2018-12-25 16:40:13.330,3954
2018-01-08 21:12:12.990,3955
2019-01-23 10:35:16.850,3956
2018-09-11 11:59:20.150,3957
2017-07-15 07:16:40.340,3958
2018-07-18 12:37:26.400,3959
2017-01-17 15:41:03.200,3960
2018-03-17 16:39:12.640,3961
2019-09-17 19:31:37.090,3962
2019-07-06 13:27:51.000,3963
2018-05-04 22:49:35.820,3964
2017-03-22 19:08:09.330,3965
2017-01-03 02:43:13.830,3966
2017-07-02 11:22:21.600,3967
2017-04-26 04:57:00.660,3968
2019-10-07 06:46:55.080,3969
2018-07-03 18:38:58.020,3970
2018-05-14 02:21:35.050,3971
2019-08-14 19:51:49.320,3972
2019-10-15 23:56:00.360,3973
2019-11-15 10:48:05.990,3974
2019-08-03 16:34:16.440,3975
2019-10-12 02:27:29.600,3976
2019-09-15 12:02:53.430,3977
2019-05-26 00:40:35.650,3978
2019-05-30 13:57:38.320,3979
2017-12-05 15:08:37.070,3980
2017-05-04 11:01:32.580,3981
2017-02-02 02:56:32.870,3982
2018-07-26 18:34:25.960,3983
2018-02-21 00:09:57.940,3984
2018-11-17 10:38:40.250,3985
2018-03-22 06:00:10.780,3986
2019-07-26 05:37:25.620,3987
2017-01-15 06:28:24.260,3988
2018-04-14 06:03:50.350,3989
2018-02-15 21:17:10.480,3990
2018-03-24 08:28:33.830,3991
2017-04-01 04:52:18.140,3992
2019-01-05 22:53:54.510,3993
2017-04-04 22:24:47.200,3994
2017-05-10 06:59:12.540,3995
2019-01-26 08:08:36.070,3996
2017-01-24 04:55:44.230,3997
2017-10-31 21:36:08.070,3998
2018-09-27 06:10:37.930,3999
2017-08-24 18:49:17.370,4000
2019-05-09 07:27:51.780,4001
2017-09-01 11:59:11.590,4002
2019-01-31 00:17:01.770,4003
2019-04-15 01:23:19.460,4004
2019-10-02 22:11:05.010,4005
2018-02-21 17:25:46.560,4006
2018-04-24 13:48:31.490,4007
2018-09-23 10:36:39.650,4008
2018-07-03 21:03:43.680,4009
2019-12-05 14:36:41.880,4010
2019-08-29 20:08:41.880,4011
2017-02-04 08:45:22.590,4012
2018-05-09 18:43:58.860,4013
2017-07-31 17:03:39.360,4014
2018-12-18 07:50:07.200,4015
2018-12-15 12:43:21.430,4016
2017-02-15 09:38:30.120,4017
2019-04-28 21:28:17.950,4018
2018-08-13 02:38:24.830,4019
2019-07-18 19:44:46.390,4020
2019-02-21 01:07:13.000,4021
2019-03-12 11:45:22.070,4022
2018-04-23 19:12:53.710,4023
2018-05-24 18:52:49.310,4024
2018-11-22 21:48:07.920,4025
2018-07-05 22:33:55.750,4026
2019-03-01 18:54:56.790,4027
2017-05-24 19:38:29.730,4028
2018-12-16 04:45:38.300,4029
2017-04-23 01:13:38.380,4030
2017-11-07 03:49:10.140,4031
2018-01-01 21:47:01.420,4032
2019-09-02 22:49:40.870,4033
2018-02-20 04:47:07.870,4034
2018-12-27 04:32:22.180,4035
2017-10-28 06:52:09.900,4036
2017-07-03 13:17:45.430,4037
2019-05-20 12:00:48.610,4038
2017-01-04 15:08:48.190,4039
2019-04-05 16:19:41.510,4040
2017-05-09 05:40:18.060,4041
2018-01-31 08:30:38.080,4042
2019-06-17 23:16:15.250,4043
2017-05-21 07:33:47.150,4044
2017-08-07 19:35:58.790,4045
2017-05-21 14:34:35.270,4046
2017-10-24 05:09:07.360,4047
2018-04-29 03:28:03.500,4048
2017-12-04 03:33:24.670,4049
2019-03-11 07:20:59.680,4050
2019-04-15 06:46:04.420,4051
2018-09-20 05:57:16.220,4052
2018-03-08 12:51:29.030,4053
2018-02-20 12:50:28.700,4054
2018-07-16 04:24:52.600,4055
2018-10-31 14:38:16.800,4056
2019-11-28 14:03:13.750,4057
2017-02-20 14:57:30.570,4058
2018-01-31 23:06:00.610,4059
2018-01-23 01:30:21.760,4060
2017-07-14 05:11:18.200,4061
2017-06-01 04:26:24.810,4062
2019-07-02 10:41:03.420,4063
2017-05-21 01:39:45.740,4064
2019-08-17 18:52:10.700,4065
2019-12-16 04:50:49.890,4066
2019-05-30 10:43:42.120,4067
2017-09-06 07:36:49.400,4068
2018-05-24 06:18:12.290,4069
2019-10-09 23:42:46.550,4070
2017-03-18 07:36:27.480,4071
2019-07-05 06:12:05.740,4072
2018-02-01 03:52:03.390,4073
2019-06-26 09:46:57.140,4074
2018-02-15 17:26:46.800,4075
2019-04-20 13:34:02.120,4076
2018-09-22 08:37:42.190,4077
2019-09-16 15:16:16.560,4078
2019-01-24 11:25:21.700,4079
2019-10-23 00:13:00.780,4080
2018-05-29 04:25:46.950,4081
2019-01-25 10:54:35.450,4082
2019-09-01 14:22:23.520,4083
2017-05-03 07:18:01.960,4084
2019-08-26 12:36:58.700,4085
2018-05-19 19:39:37.190,4086
2019-09-29 10:06:42.130,4087
2019-05-18 14:03:38.200,4088
2019-07-31 19:10:56.890,4089
2018-12-29 16:19:17.560,4090
2017-10-11 15:05:22.450,4091
2018-12-21 10:01:40.570,4092
2019-03-27 04:55:08.790,4093
2017-07-03 10:41:39.250,4094
2018-12-25 00:19:55.290,4095
2017-06-22 06:18:41.610,4096
2019-05-27 07:23:05.140,4097
2018-05-24 06:28:20.960,4098
2017-09-12 01:00:57.880,4099
2018-02-25 02:40:43.830,4100
2019-03-26 15:00:29.420,4101
2019-07-22 16:18:48.640,4102
2019-05-19 07:20:31.530,4103
2017-11-15 21:11:58.720,4104
2017-05-02 10:18:22.140,4105
2018-05-12 01:23:27.670,4106
2018-02-03 21:12:13.450,4107
2017-05-30 08:10:11.260,4108
2019-10-17 19:19:27.770,4109
2019-09-11 11:35:48.150,4110
2017-04-01 15:01:14.480,4111
2018-09-22 15:08:57.050,4112
2017-11-26 13:18:14.460,4113
2017-10-08 10:03:07.930,4114
2018-05-24 19:14:04.760,4115
2018-05-10 06:56:42.720,4116
2019-05-13 14:16:39.260,4117
2017-12-01 14:10:00.630,4118
2017-07-17 05:58:02.030,4119
2019-05-03 08:57:26.970,4120
2019-04-27 19:05:15.430,4121
2019-04-06 04:53:03.980,4122
2018-12-25 19:36:54.420,4123
2017-12-10 12:27:58.290,4124
2019-02-06 05:20:19.570,4125
2019-04-17 01:24:32.190,4126
2019-11-25 07:12:36.530,4127
2019-10-28 08:58:33.200,4128
2017-03-11 04:02:24.230,4129
2019-05-12 04:00:09.440,4130
2019-11-02 19:29:27.360,4131
2017-12-03 02:10:22.070,4132
2019-05-28 07:14:54.710,4133
2019-03-17 21:45:02.550,4134
2018-01-15 19:51:40.260,4135
2018-07-20 06:20:19.950,4136
2019-09-24 15:36:23.510,4137
2019-03-21 06:45:38.630,4138
2019-11-26 02:55:04.360,4139
2017-09-03 04:50:16.160,4140
2017-09-25 21:38:19.810,4141
2019-03-09 10:21:25.440,4142
2019-06-03 02:59:00.800,4143
2017-01-29 14:08:36.340,4144
2017-07-23 11:52:51.370,4145
2018-03-03 01:29:46.210,4146
2019-04-19 16:23:21.130,4147
2017-07-29 02:40:03.740,4148
2018-01-25 13:41:00.370,4149
2017-03-24 08:39:24.100,4150
2017-07-17 05:23:54.390,4151
2019-09-23 14:39:33.580,4152
2018-05-12 17:29:21.140,4153
2018-10-19 10:08:28.920,4154
2018-11-24 22:15:51.710,4155
2019-04-25 03:29:17.390,4156
2017-11-17 03:25:48.930,4157
2018-03-19 16:25:10.340,4158
2018-09-21 06:51:01.530,4159
2019-11-28 12:27:24.280,4160
2019-01-10 15:39:57.670,4161
2017-03-13 09:59:42.150,4162
2019-01-13 19:57:02.720,4163
2017-07-17 12:36:30.600,4164
2017-06-26 20:08:33.120,4165
2019-11-15 00:00:50.710,4166
2019-02-18 13:00:21.720,4167
2018-01-05 06:04:45.210,4168
2018-12-25 09:37:49.880,4169
2018-06-01 10:15:45.540,4170
2017-03-29 14:31:21.490,4171
2018-11-13 19:29:48.910,4172
2017-05-05 17:31:20.440,4173
2017-11-08 13:07:03.800,4174
2018-11-14 23:05:13.160,4175
2018-11-16 16:39:27.890,4176
2019-10-16 18:29:05.790,4177
2017-11-16 13:35:50.740,4178
2019-06-13 07:24:00.370,4179
2019-06-28 02:55:35.470,4180
2019-01-06 06:39:13.600,4181
2019-05-15 04:06:51.790,4182
2019-11-05 12:07:10.440,4183
2019-08-10 19:39:47.330,4184
2017-12-02 22:37:19.720,4185
2018-12-30 11:05:55.640,4186
2019-11-04 22:44:48.860,4187
2018-04-12 09:07:45.270,4188
2018-02-27 22:13:04.090,4189
2018-08-25 19:27:36.010,4190
2018-05-06 20:20:18.430,4191
2019-08-09 00:30:11.390,4192
2017-03-12 07:49:31.740,4193
2019-06-24 23:56:03.460,4194
2017-05-12 17:26:41.500,4195
2018-09-16 10:52:00.700,4196
2017-04-28 08:57:17.800,4197
2018-12-19 05:47:40.860,4198
2019-09-23 03:40:39.900,4199
2018-02-28 02:36:16.220,4200
2017-04-12 11:29:26.850,4201
2019-05-15 08:53:16.790,4202
2018-01-05 07:20:43.210,4203
2018-06-15 07:39:58.580,4204
2017-07-08 04:17:06.480,4205
2019-06-07 06:55:00.780,4206
2018-09-01 14:05:40.180,4207
2018-07-26 23:02:01.690,4208
2017-10-13 00:27:18.970,4209
2019-10-06 22:26:30.710,4210
2018-03-24 13:46:31.770,4211
2019-10-15 09:13:50.000,4212
2017-01-11 18:59:07.790,4213
2018-07-26 06:38:25.800,4214
2018-06-05 05:32:33.710,4215
2017-08-02 06:24:33.980,4216
2019-03-13 07:39:16.250,4217
2018-09-24 22:01:09.230,4218
2019-05-09 17:54:50.070,4219
2019-04-06 19:43:39.930,4220
2019-11-28 17:29:28.580,4221
2018-08-25 19:24:22.910,4222
2018-07-15 21:35:11.170,4223
2018-08-10 14:08:42.850,4224
2018-09-20 04:19:45.670,4225
2017-02-09 19:33:22.460,4226
2019-10-08 21:30:32.100,4227
2017-12-19 13:32:42.850,4228
2018-04-04 02:45:43.620,4229
2018-07-14 04:55:14.560,4230
2018-06-30 15:29:00.420,4231
2019-09-18 10:43:00.780,4232
2018-07-31 11:14:07.260,4233
2017-02-27 04:17:25.740,4234
2019-07-27 18:35:52.640,4235
2019-10-11 10:51:42.050,4236
2019-02-22 23:08:26.800,4237
2019-08-29 20:25:56.330,4238
2018-12-25 13:03:16.600,4239
2019-07-10 23:34:21.100,4240
2019-08-24 14:49:35.680,4241
2018-07-23 10:15:28.840,4242
2018-06-20 04:50:25.200,4243
2019-01-07 17:09:57.080,4244
2019-10-27 13:39:48.770,4245
2018-07-25 07:50:53.330,4246
2018-06-10 02:26:09.620,4247
2019-10-10 06:47:03.210,4248
2017-07-04 03:43:26.560,4249
2018-05-12 17:01:30.480,4250
2017-10-24 07:25:03.150,4251
2019-04-06 15:34:31.240,4252
2019-02-09 01:06:12.830,4253
2019-01-05 23:02:21.150,4254
2019-04-21 10:19:45.250,4255
2019-05-20 04:12:46.510,4256
2019-08-02 15:19:29.510,4257
2018-01-18 15:41:31.340,4258
2017-10-30 07:02:17.190,4259
2017-10-04 15:19:16.210,4260
2019-12-04 19:03:06.700,4261
2018-02-08 07:05:29.770,4262
2017-08-26 12:44:08.410,4263
2017-06-28 10:00:09.670,4264
2018-02-11 11:41:39.100,4265
2019-06-12 20:43:12.030,4266
2019-04-30 02:52:49.920,4267
2017-11-03 05:06:47.980,4268
2019-01-07 12:02:04.670,4269
2017-04-25 09:53:51.740,4270
2019-12-19 16:36:48.810,4271
2019-02-22 12:34:53.470,4272
2018-04-02 20:05:06.820,4273
2017-08-20 14:28:02.740,4274
2018-12-15 10:43:11.760,4275
2017-12-13 15:08:23.760,4276
2019-10-18 06:42:12.820,4277
2019-05-24 12:54:47.310,4278
2018-09-27 20:26:30.000,4279
2017-02-16 07:53:40.720,4280
2019-02-28 12:58:25.350,4281
2019-03-02 06:12:58.400,4282
2018-04-03 19:38:07.770,4283
2018-03-16 03:51:06.470,4284
2017-12-07 21:39:14.060,4285
2018-01-12 18:03:21.470,4286
2017-10-09 09:12:23.430,4287
2017-07-27 11:24:33.420,4288
2018-06-04 15:33:04.000,4289
2019-04-23 20:08:37.740,4290
2017-12-04 23:15:21.890,4291
2019-09-25 20:38:50.710,4292
2019-04-12 19:37:59.770,4293
2017-10-21 03:33:04.970,4294
2019-11-24 17:40:24.150,4295
2018-03-01 13:28:39.190,4296
2017-04-28 22:06:31.650,4297
2019-07-20 10:22:09.380,4298
2019-06-14 22:31:07.310,4299
2018-02-15 20:28:13.600,4300
2018-08-17 12:22:55.600,4301
2017-04-12 18:08:01.510,4302
2017-04-15 01:03:30.710,4303
2019-11-15 05:25:57.100,4304
2018-05-02 06:14:24.440,4305
2017-07-31 01:50:05.760,4306
2018-07-07 18:41:31.050,4307
2017-10-03 21:46:26.530,4308
2018-03-09 03:54:23.990,4309
2019-02-28 20:46:51.150,4310
2017-11-29 00:44:14.970,4311
2017-04-10 08:14:11.220,4312
2018-05-11 20:14:31.720,4313
2019-01-26 04:06:42.780,4314
2017-03-30 19:21:36.070,4315
2017-03-21 14:44:41.210,4316
2019-10-09 00:01:04.130,4317
2017-06-04 13:34:10.290,4318
2018-05-08 13:46:58.500,4319
2017-04-19 15:20:54.530,4320
2017-09-07 17:03:24.490,4321
2018-04-08 10:58:16.510,4322
2018-12-16 16:13:31.620,4323
2018-05-17 22:53:41.210,4324
2018-04-27 10:27:18.490,4325
2017-04-10 08:25:59.840,4326
2018-03-30 12:25:37.360,4327
2017-03-25 16:15:33.530,4328
2017-09-08 20:28:49.070,4329
2018-11-20 06:59:52.260,4330
2017-08-09 13:07:07.120,4331
2019-01-01 14:40:40.600,4332
2018-01-03 06:47:23.660,4333
2018-11-27 13:30:47.440,4334
2019-03-17 03:44:03.810,4335
2017-03-22 02:11:04.070,4336
2019-09-29 21:11:35.660,4337
2017-03-16 06:16:51.220,4338
2018-11-13 09:20:27.650,4339
2017-12-05 01:54:48.740,4340
2018-09-30 19:55:59.150,4341
2018-04-23 10:16:38.920,4342
2017-10-19 20:32:49.970,4343
2018-12-24 16:24:50.360,4344
2019-04-27 07:56:53.440,4345
2019-05-09 17:41:40.220,4346
2019-06-15 04:10:03.480,4347
2017-03-04 00:42:50.240,4348
2019-03-21 11:23:29.510,4349
2017-06-02 13:45:47.370,4350
2017-10-04 16:58:12.440,4351
2018-03-28 04:22:53.270,4352
2019-08-07 11:44:57.490,4353
2019-05-24 00:17:10.630,4354
2019-07-31 21:12:40.730,4355
2018-12-22 04:59:39.470,4356
2019-08-29 11:44:05.210,4357
2018-06-28 23:30:07.370,4358
2018-10-04 03:00:30.770,4359
2017-06-10 07:04:06.230,4360
2019-04-07 12:59:05.930,4361
2018-11-04 14:09:05.660,4362
2019-07-16 06:06:24.150,4363
2018-05-08 02:38:29.990,4364
2019-11-04 14:27:24.900,4365
2018-11-12 12:37:27.540,4366
2019-10-18 06:29:10.610,4367
2018-09-07 09:57:14.280,4368
2019-03-07 13:48:07.180,4369
2017-03-07 14:51:05.300,4370
2018-04-22 14:38:06.030,4371
2019-07-25 22:39:53.000,4372
2018-10-22 13:47:02.580,4373
2018-09-24 00:37:42.790,4374
2018-03-18 18:25:28.640,4375
2019-10-15 10:48:13.840,4376
2018-07-18 19:33:34.300,4377
2018-12-03 04:10:26.190,4378
2018-09-27 05:26:24.610,4379
2019-02-16 04:37:25.070,4380
2017-03-29 05:09:38.520,4381
2017-08-16 12:57:34.480,4382
2019-11-09 19:33:12.400,4383
2019-07-05 03:02:07.050,4384
2017-02-23 12:57:35.420,4385
2017-02-15 09:15:53.430,4386
2019-12-10 00:36:02.940,4387
2019-07-19 05:19:02.560,4388
2019-02-14 15:12:08.670,4389
2017-02-12 14:23:53.060,4390
2017-10-27 18:11:30.510,4391
2019-10-18 19:39:10.820,4392
2018-01-01 18:49:06.080,4393
2019-05-25 14:54:32.830,4394
2018-01-07 04:01:25.440,4395
2019-04-10 16:40:47.130,4396
2017-08-10 20:54:45.800,4397
2018-04-04 00:07:35.230,4398
2017-05-03 11:00:05.610,4399
2019-01-13 05:28:18.230,4400
2017-08-24 02:36:54.310,4401
2017-06-17 03:18:10.780,4402
2018-04-27 04:09:02.490,4403
2018-07-23 19:58:43.170,4404
2018-12-12 14:28:26.950,4405
2019-03-26 14:00:58.340,4406
2018-06-12 22:46:45.880,4407
2017-06-13 22:58:06.110,4408
2018-04-17 17:32:04.190,4409
2018-08-13 03:19:07.600,4410
2017-06-28 07:43:44.300,4411
2017-10-18 07:32:35.610,4412
2018-04-03 09:56:05.680,4413
2019-11-07 10:22:09.630,4414
2017-08-25 18:14:24.870,4415
2017-05-30 12:58:28.390,4416
2017-03-23 00:35:03.710,4417
2017-07-10 16:17:08.900,4418
2019-03-30 11:57:18.360,4419
2018-11-19 08:28:52.750,4420
2019-05-09 09:33:10.640,4421
2019-04-12 09:17:09.160,4422
2017-08-21 11:52:44.120,4423
2018-07-04 19:58:43.000,4424
2018-09-08 06:53:41.870,4425
2017-03-11 02:53:12.560,4426
2018-08-20 19:41:30.360,4427
2017-08-20 03:26:06.960,4428
2018-05-09 02:40:42.140,4429
2017-11-14 22:11:00.200,4430
2017-02-06 10:45:21.490,4431
2019-07-18 10:31:38.420,4432
2019-08-19 08:36:25.460,4433
2018-12-29 20:17:04.290,4434
2017-02-21 18:04:52.370,4435
2017-05-10 14:42:23.630,4436
2019-10-31 17:44:21.090,4437
2019-01-21 12:37:30.900,4438
2017-04-01 13:59:26.180,4439
2019-05-23 20:20:16.350,4440
2019-03-30 14:41:18.860,4441
2019-05-28 23:53:35.760,4442
2019-11-13 15:29:14.580,4443
2017-02-22 21:05:03.430,4444
2018-04-15 05:56:17.980,4445
2017-01-10 22:30:09.420,4446
2019-09-27 18:55:07.190,4447
2018-02-24 07:11:27.810,4448
2018-10-16 14:20:32.620,4449
2018-09-07 17:05:43.550,4450
2017-04-02 07:46:09.510,4451
2018-11-10 05:33:34.520,4452
2017-05-21 17:11:13.150,4453
2018-01-09 20:25:00.910,4454
2018-03-08 01:36:39.350,4455
2017-02-01 09:29:52.050,4456
2019-09-18 04:09:52.490,4457
2019-09-27 06:32:30.490,4458
2018-06-06 01:55:52.060,4459
2017-10-18 04:21:40.770,4460
2017-03-02 02:06:58.090,4461
2017-01-11 10:51:23.360,4462
2019-08-21 06:30:29.210,4463
2017-03-13 15:02:31.940,4464
2018-06-08 19:15:46.330,4465
2017-07-08 14:48:27.640,4466
2017-05-16 01:58:28.130,4467
2017-10-30 09:06:45.420,4468
2017-10-01 13:22:05.640,4469
2019-09-18 10:26:40.210,4470
2017-04-02 10:57:42.980,4471
2018-07-23 09:10:18.000,4472
2018-03-28 09:05:16.940,4473
2017-06-21 11:49:34.860,4474
2017-03-18 05:06:39.460,4475
2019-01-17 09:05:07.060,4476
2019-09-17 22:14:41.620,4477
2019-07-29 16:48:55.710,4478
2018-03-17 14:30:35.460,4479
2017-09-13 07:04:39.030,4480
2018-06-17 19:09:47.160,4481
2018-09-02 22:41:40.790,4482
2018-12-03 03:05:38.870,4483
2017-11-22 04:02:01.490,4484
2018-03-24 22:13:39.660,4485
2017-04-09 17:21:46.630,4486
2017-06-03 05:24:40.280,4487
2017-11-26 00:20:13.960,4488
2017-05-02 06:33:50.010,4489
2018-07-04 00:36:39.330,4490
2018-09-04 11:58:37.810,4491
2018-10-17 19:14:08.910,4492
2019-07-07 04:45:41.370,4493
2017-12-21 16:15:13.210,4494
2019-02-25 13:36:19.940,4495
2018-10-27 05:09:51.470,4496
2018-05-27 01:36:17.070,4497
2018-01-31 17:22:11.610,4498
2019-06-11 07:45:00.970,4499
2018-04-30 15:40:33.350,4500
2018-04-10 03:14:17.810,4501
2018-06-24 20:23:36.190,4502
2017-01-05 20:54:40.390,4503
2018-03-14 14:30:54.080,4504
